"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"Codering_3";"WekelijkseSporters_6";"Eenzaam_28"
"770";"20300";"MW00000";"BU03610404";"2020JJ00";"Alkmaar";"BU03610404";"59.6";"43.9"
"773";"20300";"MW00000";"BU03610409";"2020JJ00";"Alkmaar";"BU03610409";"59.7";"48.7"
"776";"20300";"MW00000";"WK036105";"2020JJ00";"Alkmaar";"WK036105";"48.9";"47.5"
"779";"20300";"MW00000";"BU03610500";"2020JJ00";"Alkmaar";"BU03610500";"44.9";"49.4"
"782";"20300";"MW00000";"BU03610501";"2020JJ00";"Alkmaar";"BU03610501";"31.8";"59.5"
"785";"20300";"MW00000";"BU03610502";"2020JJ00";"Alkmaar";"BU03610502";"55.9";"42.2"
"788";"20300";"MW00000";"BU03610503";"2020JJ00";"Alkmaar";"BU03610503";"52.0";"47.2"
"791";"20300";"MW00000";"WK036106";"2020JJ00";"Alkmaar";"WK036106";"50.4";"48.1"
"794";"20300";"MW00000";"BU03610600";"2020JJ00";"Alkmaar";"BU03610600";"54.2";"45.3"
"797";"20300";"MW00000";"BU03610601";"2020JJ00";"Alkmaar";"BU03610601";"50.2";"48.3"
"800";"20300";"MW00000";"BU03610602";"2020JJ00";"Alkmaar";"BU03610602";"51.3";"46.0"
"803";"20300";"MW00000";"BU03610603";"2020JJ00";"Alkmaar";"BU03610603";"50.7";"45.7"
"806";"20300";"MW00000";"BU03610604";"2020JJ00";"Alkmaar";"BU03610604";"43.7";"57.8"
"809";"20300";"MW00000";"WK036107";"2020JJ00";"Alkmaar";"WK036107";"52.1";"45.7"
"812";"20300";"MW00000";"BU03610700";"2020JJ00";"Alkmaar";"BU03610700";"54.6";"42.9"
"815";"20300";"MW00000";"BU03610701";"2020JJ00";"Alkmaar";"BU03610701";"46.7";"51.9"
"818";"20300";"MW00000";"BU03610702";"2020JJ00";"Alkmaar";"BU03610702";"51.4";"45.5"
"821";"20300";"MW00000";"BU03610703";"2020JJ00";"Alkmaar";"BU03610703";"52.4";"45.0"
"824";"20300";"MW00000";"BU03610704";"2020JJ00";"Alkmaar";"BU03610704";"56.0";"42.4"
"827";"20300";"MW00000";"BU03610709";"2020JJ00";"Alkmaar";"BU03610709";"61.1";"40.2"
"830";"20300";"MW00000";"WK036108";"2020JJ00";"Alkmaar";"WK036108";"59.7";"45.5"
"833";"20300";"MW00000";"BU03610800";"2020JJ00";"Alkmaar";"BU03610800";"60.6";"46.8"
"836";"20300";"MW00000";"BU03610801";"2020JJ00";"Alkmaar";"BU03610801";"62.0";"44.9"
"839";"20300";"MW00000";"BU03610802";"2020JJ00";"Alkmaar";"BU03610802";"56.1";"45.4"
"842";"20300";"MW00000";"BU03610803";"2020JJ00";"Alkmaar";"BU03610803";"54.5";"41.1"
"845";"20300";"MW00000";"WK036109";"2020JJ00";"Alkmaar";"WK036109";"52.6";"40.0"
"848";"20300";"MW00000";"BU03610900";"2020JJ00";"Alkmaar";"BU03610900";"52.1";"39.6"
"851";"20300";"MW00000";"BU03610901";"2020JJ00";"Alkmaar";"BU03610901";"50.9";"35.4"
"854";"20300";"MW00000";"BU03610902";"2020JJ00";"Alkmaar";"BU03610902";"55.6";"40.8"
"857";"20300";"MW00000";"BU03610903";"2020JJ00";"Alkmaar";"BU03610903";"50.2";"41.5"
"860";"20300";"MW00000";"BU03610904";"2020JJ00";"Alkmaar";"BU03610904";"50.7";"39.3"
"863";"20300";"MW00000";"BU03610905";"2020JJ00";"Alkmaar";"BU03610905";"54.7";"36.7"
"866";"20300";"MW00000";"BU03610906";"2020JJ00";"Alkmaar";"BU03610906";"50.7";"37.9"
"869";"20300";"MW00000";"WK036110";"2020JJ00";"Alkmaar";"WK036110";"52.2";"40.2"
"872";"20300";"MW00000";"BU03611000";"2020JJ00";"Alkmaar";"BU03611000";"57.6";"39.1"
"875";"20300";"MW00000";"BU03611001";"2020JJ00";"Alkmaar";"BU03611001";"49.9";"39.8"
"878";"20300";"MW00000";"BU03611002";"2020JJ00";"Alkmaar";"BU03611002";"53.8";"37.8"
"881";"20300";"MW00000";"BU03611003";"2020JJ00";"Alkmaar";"BU03611003";"52.3";"41.2"
"884";"20300";"MW00000";"BU03611004";"2020JJ00";"Alkmaar";"BU03611004";"53.4";"37.9"
"887";"20300";"MW00000";"BU03611005";"2020JJ00";"Alkmaar";"BU03611005";"48.0";"35.8"
"890";"20300";"MW00000";"BU03611006";"2020JJ00";"Alkmaar";"BU03611006";"53.6";"37.7"
"893";"20300";"MW00000";"WK036111";"2020JJ00";"Alkmaar";"WK036111";"59.0";"42.3"
"896";"20300";"MW00000";"BU03611100";"2020JJ00";"Alkmaar";"BU03611100";"58.6";"42.8"
"899";"20300";"MW00000";"BU03611101";"2020JJ00";"Alkmaar";"BU03611101";"60.4";"40.5"
"902";"20300";"MW00000";"GM0141";"2020JJ00";"Almelo";"GM0141";"42.2";"51.2"
"905";"20300";"MW00000";"WK014110";"2020JJ00";"Almelo";"WK014110";"38.9";"57.0"
"908";"20300";"MW00000";"BU01411000";"2020JJ00";"Almelo";"BU01411000";"41.3";"56.3"
"911";"20300";"MW00000";"BU01411001";"2020JJ00";"Almelo";"BU01411001";"41.0";"56.4"
"914";"20300";"MW00000";"BU01411002";"2020JJ00";"Almelo";"BU01411002";"32.2";"60.0"
"917";"20300";"MW00000";"BU01411003";"2020JJ00";"Almelo";"BU01411003";"33.4";"57.5"
"920";"20300";"MW00000";"WK014111";"2020JJ00";"Almelo";"WK014111";"37.9";"54.7"
"923";"20300";"MW00000";"BU01411100";"2020JJ00";"Almelo";"BU01411100";"42.9";"51.2"
"926";"20300";"MW00000";"BU01411101";"2020JJ00";"Almelo";"BU01411101";"33.5";"56.8"
"929";"20300";"MW00000";"BU01411102";"2020JJ00";"Almelo";"BU01411102";"40.7";"51.1"
"932";"20300";"MW00000";"BU01411103";"2020JJ00";"Almelo";"BU01411103";"34.2";"59.2"
"935";"20300";"MW00000";"BU01411104";"2020JJ00";"Almelo";"BU01411104";"37.0";"55.2"
"938";"20300";"MW00000";"BU01411105";"2020JJ00";"Almelo";"BU01411105";"30.3";"59.7"
"941";"20300";"MW00000";"BU01411106";"2020JJ00";"Almelo";"BU01411106";"42.9";"50.9"
"944";"20300";"MW00000";"BU01411109";"2020JJ00";"Almelo";"BU01411109";"52.4";"43.6"
"947";"20300";"MW00000";"WK014112";"2020JJ00";"Almelo";"WK014112";"46.4";"46.1"
"950";"20300";"MW00000";"BU01411200";"2020JJ00";"Almelo";"BU01411200";"44.3";"47.7"
"953";"20300";"MW00000";"BU01411201";"2020JJ00";"Almelo";"BU01411201";"49.2";"44.7"
"956";"20300";"MW00000";"BU01411202";"2020JJ00";"Almelo";"BU01411202";"43.7";"48.6"
"959";"20300";"MW00000";"BU01411209";"2020JJ00";"Almelo";"BU01411209";"47.7";"43.0"
"962";"20300";"MW00000";"WK014113";"2020JJ00";"Almelo";"WK014113";"45.4";"49.3"
"965";"20300";"MW00000";"BU01411300";"2020JJ00";"Almelo";"BU01411300";"41.4";"50.6"
"968";"20300";"MW00000";"BU01411301";"2020JJ00";"Almelo";"BU01411301";"57.4";"38.9"
"971";"20300";"MW00000";"BU01411302";"2020JJ00";"Almelo";"BU01411302";"36.6";"58.3"
"974";"20300";"MW00000";"BU01411303";"2020JJ00";"Almelo";"BU01411303";"34.6";"62.3"
"977";"20300";"MW00000";"BU01411309";"2020JJ00";"Almelo";"BU01411309";"58.4";"36.2"
"980";"20300";"MW00000";"WK014114";"2020JJ00";"Almelo";"WK014114";"35.6";"58.1"
"983";"20300";"MW00000";"BU01411400";"2020JJ00";"Almelo";"BU01411400";"34.3";"59.8"
"986";"20300";"MW00000";"BU01411401";"2020JJ00";"Almelo";"BU01411401";"51.8";"43.8"
"989";"20300";"MW00000";"BU01411402";"2020JJ00";"Almelo";"BU01411402";"27.7";"69.6"
"992";"20300";"MW00000";"BU01411403";"2020JJ00";"Almelo";"BU01411403";"30.6";"57.7"
"995";"20300";"MW00000";"BU01411404";"2020JJ00";"Almelo";"BU01411404";"46.4";"46.9"
"998";"20300";"MW00000";"BU01411405";"2020JJ00";"Almelo";"BU01411405";"33.3";"63.1"
"1001";"20300";"MW00000";"BU01411406";"2020JJ00";"Almelo";"BU01411406";"35.2";"55.7"
"1004";"20300";"MW00000";"BU01411409";"2020JJ00";"Almelo";"BU01411409";"50.8";"43.6"
"1007";"20300";"MW00000";"WK014115";"2020JJ00";"Almelo";"WK014115";"30.7";"62.0"
"1010";"20300";"MW00000";"BU01411500";"2020JJ00";"Almelo";"BU01411500";"31.8";"63.5"
"1013";"20300";"MW00000";"BU01411501";"2020JJ00";"Almelo";"BU01411501";"28.6";"60.0"
"1016";"20300";"MW00000";"BU01411502";"2020JJ00";"Almelo";"BU01411502";"30.7";"62.4"
"1019";"20300";"MW00000";"BU01411503";"2020JJ00";"Almelo";"BU01411503";"30.9";"61.2"
"1022";"20300";"MW00000";"WK014116";"2020JJ00";"Almelo";"WK014116";"36.0";"58.8"
"1025";"20300";"MW00000";"BU01411600";"2020JJ00";"Almelo";"BU01411600";"33.5";"58.6"
"1028";"20300";"MW00000";"BU01411601";"2020JJ00";"Almelo";"BU01411601";"40.0";"57.9"
"1031";"20300";"MW00000";"BU01411602";"2020JJ00";"Almelo";"BU01411602";"28.8";"64.5"
"1034";"20300";"MW00000";"BU01411603";"2020JJ00";"Almelo";"BU01411603";"38.0";"59.8"
"1037";"20300";"MW00000";"BU01411604";"2020JJ00";"Almelo";"BU01411604";"39.6";"52.9"
"1040";"20300";"MW00000";"BU01411605";"2020JJ00";"Almelo";"BU01411605";"30.8";"65.7"
"1043";"20300";"MW00000";"WK014117";"2020JJ00";"Almelo";"WK014117";"49.7";"46.3"
"1046";"20300";"MW00000";"BU01411700";"2020JJ00";"Almelo";"BU01411700";"48.9";"48.1"
"1049";"20300";"MW00000";"BU01411701";"2020JJ00";"Almelo";"BU01411701";"42.7";"50.7"
"1052";"20300";"MW00000";"BU01411702";"2020JJ00";"Almelo";"BU01411702";"56.3";"45.7"
"1055";"20300";"MW00000";"BU01411703";"2020JJ00";"Almelo";"BU01411703";"55.9";"41.6"
"1058";"20300";"MW00000";"BU01411709";"2020JJ00";"Almelo";"BU01411709";"43.1";"42.1"
"1061";"20300";"MW00000";"WK014118";"2020JJ00";"Almelo";"WK014118";"41.0";"50.1"
"1064";"20300";"MW00000";"BU01411800";"2020JJ00";"Almelo";"BU01411800";"43.1";"46.5"
"1067";"20300";"MW00000";"BU01411801";"2020JJ00";"Almelo";"BU01411801";"28.9";"61.6"
"1070";"20300";"MW00000";"BU01411802";"2020JJ00";"Almelo";"BU01411802";"40.0";"51.6"
"1073";"20300";"MW00000";"BU01411803";"2020JJ00";"Almelo";"BU01411803";"37.3";"54.6"
"1076";"20300";"MW00000";"BU01411804";"2020JJ00";"Almelo";"BU01411804";"49.1";"41.4"
"1079";"20300";"MW00000";"BU01411805";"2020JJ00";"Almelo";"BU01411805";"44.5";"47.1"
"1082";"20300";"MW00000";"BU01411806";"2020JJ00";"Almelo";"BU01411806";"57.1";"34.1"
"1085";"20300";"MW00000";"WK014119";"2020JJ00";"Almelo";"WK014119";"48.4";"45.3"
"1088";"20300";"MW00000";"BU01411900";"2020JJ00";"Almelo";"BU01411900";"56.0";"40.8"
"1091";"20300";"MW00000";"BU01411901";"2020JJ00";"Almelo";"BU01411901";"40.5";"50.3"
"1094";"20300";"MW00000";"BU01411902";"2020JJ00";"Almelo";"BU01411902";"39.8";"55.0"
"1097";"20300";"MW00000";"BU01411903";"2020JJ00";"Almelo";"BU01411903";"41.2";"52.8"
"1100";"20300";"MW00000";"BU01411904";"2020JJ00";"Almelo";"BU01411904";"52.5";"40.6"
"1103";"20300";"MW00000";"BU01411905";"2020JJ00";"Almelo";"BU01411905";"45.4";"45.3"
"1106";"20300";"MW00000";"BU01411906";"2020JJ00";"Almelo";"BU01411906";"54.4";"40.3"
"1109";"20300";"MW00000";"BU01411907";"2020JJ00";"Almelo";"BU01411907";"52.8";"41.0"
"1112";"20300";"MW00000";"BU01411908";"2020JJ00";"Almelo";"BU01411908";"51.4";"40.5"
"1115";"20300";"MW00000";"BU01411909";"2020JJ00";"Almelo";"BU01411909";"52.9";"41.7"
"1118";"20300";"MW00000";"BU01411910";"2020JJ00";"Almelo";"BU01411910";"55.7";"41.4"
"1121";"20300";"MW00000";"WK014120";"2020JJ00";"Almelo";"WK014120";"49.9";"41.9"
"1124";"20300";"MW00000";"BU01412000";"2020JJ00";"Almelo";"BU01412000";"52.8";"41.2"
"1127";"20300";"MW00000";"BU01412001";"2020JJ00";"Almelo";"BU01412001";"49.1";"42.1"
"1130";"20300";"MW00000";"BU01412002";"2020JJ00";"Almelo";"BU01412002";" .";" ."
"1133";"20300";"MW00000";"BU01412009";"2020JJ00";"Almelo";"BU01412009";"41.7";"43.2"
"1136";"20300";"MW00000";"WK014121";"2020JJ00";"Almelo";"WK014121";"50.5";"37.8"
"1139";"20300";"MW00000";"BU01412100";"2020JJ00";"Almelo";"BU01412100";"51.8";"34.4"
"1142";"20300";"MW00000";"BU01412109";"2020JJ00";"Almelo";"BU01412109";"48.9";"41.6"
"1145";"20300";"MW00000";"GM0034";"2020JJ00";"Almere";"GM0034";"46.4";"48.5"
"1148";"20300";"MW00000";"WK003401";"2020JJ00";"Almere";"WK003401";"43.4";"48.8"
"1151";"20300";"MW00000";"BU00340101";"2020JJ00";"Almere";"BU00340101";"37.7";"55.7"
"1154";"20300";"MW00000";"BU00340102";"2020JJ00";"Almere";"BU00340102";"38.8";"52.6"
"1157";"20300";"MW00000";"BU00340103";"2020JJ00";"Almere";"BU00340103";"39.7";"53.9"
"1160";"20300";"MW00000";"BU00340104";"2020JJ00";"Almere";"BU00340104";"44.3";"46.8"
"1163";"20300";"MW00000";"BU00340105";"2020JJ00";"Almere";"BU00340105";"43.1";"45.3"
"1166";"20300";"MW00000";"BU00340106";"2020JJ00";"Almere";"BU00340106";"43.6";"47.7"
"1169";"20300";"MW00000";"BU00340107";"2020JJ00";"Almere";"BU00340107";"48.7";"44.1"
"1172";"20300";"MW00000";"BU00340108";"2020JJ00";"Almere";"BU00340108";"37.3";"55.1"
"1175";"20300";"MW00000";"BU00340109";"2020JJ00";"Almere";"BU00340109";"58.9";"37.0"
"1178";"20300";"MW00000";"BU00340110";"2020JJ00";"Almere";"BU00340110";"57.2";"34.8"
"1181";"20300";"MW00000";"BU00340111";"2020JJ00";"Almere";"BU00340111";"50.6";"45.3"
"1184";"20300";"MW00000";"BU00340171";"2020JJ00";"Almere";"BU00340171";"54.6";"48.2"
"1187";"20300";"MW00000";"BU00340173";"2020JJ00";"Almere";"BU00340173";" .";" ."
"1190";"20300";"MW00000";"BU00340199";"2020JJ00";"Almere";"BU00340199";" .";" ."
"1193";"20300";"MW00000";"WK003402";"2020JJ00";"Almere";"WK003402";"46.2";"48.9"
"1196";"20300";"MW00000";"BU00340201";"2020JJ00";"Almere";"BU00340201";"44.6";"56.7"
"1199";"20300";"MW00000";"BU00340202";"2020JJ00";"Almere";"BU00340202";"47.5";"49.3"
"1202";"20300";"MW00000";"BU00340203";"2020JJ00";"Almere";"BU00340203";"45.9";"49.7"
"1205";"20300";"MW00000";"BU00340204";"2020JJ00";"Almere";"BU00340204";"47.1";"47.3"
"1208";"20300";"MW00000";"BU00340205";"2020JJ00";"Almere";"BU00340205";"49.3";"46.4"
"1211";"20300";"MW00000";"BU00340206";"2020JJ00";"Almere";"BU00340206";"44.3";"47.6"
"1214";"20300";"MW00000";"BU00340207";"2020JJ00";"Almere";"BU00340207";"46.6";"49.7"
"1217";"20300";"MW00000";"BU00340208";"2020JJ00";"Almere";"BU00340208";"47.1";"48.0"
"1220";"20300";"MW00000";"BU00340209";"2020JJ00";"Almere";"BU00340209";"38.3";"60.5"
"1223";"20300";"MW00000";"BU00340210";"2020JJ00";"Almere";"BU00340210";"43.7";"49.5"
"1226";"20300";"MW00000";"BU00340211";"2020JJ00";"Almere";"BU00340211";"39.4";"54.4"
"1229";"20300";"MW00000";"BU00340212";"2020JJ00";"Almere";"BU00340212";"47.2";"46.8"
"1232";"20300";"MW00000";"BU00340213";"2020JJ00";"Almere";"BU00340213";"44.2";"48.7"
"1235";"20300";"MW00000";"BU00340214";"2020JJ00";"Almere";"BU00340214";"48.5";"47.8"
"1238";"20300";"MW00000";"BU00340215";"2020JJ00";"Almere";"BU00340215";"56.3";"40.2"
"1241";"20300";"MW00000";"BU00340271";"2020JJ00";"Almere";"BU00340271";"50.6";"55.1"
"1244";"20300";"MW00000";"BU00340272";"2020JJ00";"Almere";"BU00340272";" .";" ."
"1247";"20300";"MW00000";"BU00340273";"2020JJ00";"Almere";"BU00340273";" .";" ."
"1250";"20300";"MW00000";"BU00340274";"2020JJ00";"Almere";"BU00340274";" .";" ."
"1253";"20300";"MW00000";"BU00340275";"2020JJ00";"Almere";"BU00340275";" .";" ."
"1256";"20300";"MW00000";"BU00340276";"2020JJ00";"Almere";"BU00340276";" .";" ."
"1259";"20300";"MW00000";"BU00340299";"2020JJ00";"Almere";"BU00340299";" .";" ."
"1262";"20300";"MW00000";"WK003403";"2020JJ00";"Almere";"WK003403";"45.3";"48.7"
"1265";"20300";"MW00000";"BU00340301";"2020JJ00";"Almere";"BU00340301";"40.3";"56.9"
"1268";"20300";"MW00000";"BU00340302";"2020JJ00";"Almere";"BU00340302";"46.2";"48.7"
"1271";"20300";"MW00000";"BU00340303";"2020JJ00";"Almere";"BU00340303";"47.6";"47.0"
"1274";"20300";"MW00000";"BU00340304";"2020JJ00";"Almere";"BU00340304";"39.1";"52.6"
"1277";"20300";"MW00000";"BU00340305";"2020JJ00";"Almere";"BU00340305";"42.0";"49.9"
"1280";"20300";"MW00000";"BU00340306";"2020JJ00";"Almere";"BU00340306";"45.7";"46.9"
"1283";"20300";"MW00000";"BU00340307";"2020JJ00";"Almere";"BU00340307";"46.6";"46.9"
"1286";"20300";"MW00000";"BU00340308";"2020JJ00";"Almere";"BU00340308";"42.2";"48.9"
"1289";"20300";"MW00000";"BU00340309";"2020JJ00";"Almere";"BU00340309";"45.4";"49.2"
"1292";"20300";"MW00000";"BU00340310";"2020JJ00";"Almere";"BU00340310";"44.5";"53.5"
"1295";"20300";"MW00000";"BU00340311";"2020JJ00";"Almere";"BU00340311";"47.1";"48.7"
"1298";"20300";"MW00000";"BU00340312";"2020JJ00";"Almere";"BU00340312";"49.9";"45.5"
"1301";"20300";"MW00000";"BU00340313";"2020JJ00";"Almere";"BU00340313";"52.8";"40.5"
"1304";"20300";"MW00000";"BU00340371";"2020JJ00";"Almere";"BU00340371";"42.6";"48.3"
"1307";"20300";"MW00000";"BU00340372";"2020JJ00";"Almere";"BU00340372";" .";" ."
"1310";"20300";"MW00000";"BU00340373";"2020JJ00";"Almere";"BU00340373";"47.6";"37.4"
"1313";"20300";"MW00000";"BU00340399";"2020JJ00";"Almere";"BU00340399";"53.5";"36.5"
"1316";"20300";"MW00000";"WK003404";"2020JJ00";"Almere";"WK003404";"52.8";"48.2"
"1319";"20300";"MW00000";"BU00340401";"2020JJ00";"Almere";"BU00340401";"51.1";"51.1"
"1322";"20300";"MW00000";"BU00340402";"2020JJ00";"Almere";"BU00340402";"51.3";"47.9"
"1325";"20300";"MW00000";"BU00340403";"2020JJ00";"Almere";"BU00340403";"53.7";"48.1"
"1328";"20300";"MW00000";"BU00340404";"2020JJ00";"Almere";"BU00340404";"47.5";"52.8"
"1331";"20300";"MW00000";"BU00340405";"2020JJ00";"Almere";"BU00340405";"57.5";"41.2"
"1334";"20300";"MW00000";"BU00340471";"2020JJ00";"Almere";"BU00340471";" .";" ."
"1337";"20300";"MW00000";"BU00340472";"2020JJ00";"Almere";"BU00340472";" .";" ."
"1340";"20300";"MW00000";"BU00340473";"2020JJ00";"Almere";"BU00340473";" .";" ."
"1343";"20300";"MW00000";"BU00340499";"2020JJ00";"Almere";"BU00340499";" .";" ."
"1346";"20300";"MW00000";"WK003405";"2020JJ00";"Almere";"WK003405";"54.4";"37.3"
"1349";"20300";"MW00000";"BU00340502";"2020JJ00";"Almere";"BU00340502";"56.0";"36.4"
"1352";"20300";"MW00000";"BU00340503";"2020JJ00";"Almere";"BU00340503";"55.4";"38.6"
"1355";"20300";"MW00000";"BU00340571";"2020JJ00";"Almere";"BU00340571";" .";" ."
"1358";"20300";"MW00000";"BU00340599";"2020JJ00";"Almere";"BU00340599";"52.4";"36.7"
"1361";"20300";"MW00000";"WK003406";"2020JJ00";"Almere";"WK003406";" .";" ."
"1364";"20300";"MW00000";"BU00340699";"2020JJ00";"Almere";"BU00340699";" .";" ."
"1367";"20300";"MW00000";"GM0484";"2020JJ00";"Alphen aan den Rijn";"GM0484";"49.1";"45.9"
"1370";"20300";"MW00000";"WK048401";"2020JJ00";"Alphen aan den Rijn";"WK048401";"49.1";"47.0"
"1373";"20300";"MW00000";"BU04840101";"2020JJ00";"Alphen aan den Rijn";"BU04840101";"52.8";"42.4"
"1376";"20300";"MW00000";"BU04840102";"2020JJ00";"Alphen aan den Rijn";"BU04840102";"56.8";"36.5"
"1379";"20300";"MW00000";"BU04840103";"2020JJ00";"Alphen aan den Rijn";"BU04840103";"54.7";"40.2"
"1382";"20300";"MW00000";"BU04840104";"2020JJ00";"Alphen aan den Rijn";"BU04840104";"60.8";"36.2"
"1385";"20300";"MW00000";"BU04840105";"2020JJ00";"Alphen aan den Rijn";"BU04840105";"44.2";"49.7"
"1388";"20300";"MW00000";"BU04840106";"2020JJ00";"Alphen aan den Rijn";"BU04840106";"45.3";"49.7"
"1391";"20300";"MW00000";"BU04840107";"2020JJ00";"Alphen aan den Rijn";"BU04840107";"45.7";"45.4"
"1394";"20300";"MW00000";"BU04840108";"2020JJ00";"Alphen aan den Rijn";"BU04840108";"45.2";"52.8"
"1397";"20300";"MW00000";"BU04840109";"2020JJ00";"Alphen aan den Rijn";"BU04840109";"53.0";"44.0"
"1400";"20300";"MW00000";"BU04840110";"2020JJ00";"Alphen aan den Rijn";"BU04840110";"54.2";"43.5"
"1403";"20300";"MW00000";"BU04840111";"2020JJ00";"Alphen aan den Rijn";"BU04840111";"59.0";"38.1"
"1406";"20300";"MW00000";"WK048402";"2020JJ00";"Alphen aan den Rijn";"WK048402";"44.1";"50.4"
"1409";"20300";"MW00000";"BU04840201";"2020JJ00";"Alphen aan den Rijn";"BU04840201";"54.0";"39.5"
"1412";"20300";"MW00000";"BU04840202";"2020JJ00";"Alphen aan den Rijn";"BU04840202";"45.4";"53.8"
"1415";"20300";"MW00000";"BU04840203";"2020JJ00";"Alphen aan den Rijn";"BU04840203";"48.9";"46.2"
"1418";"20300";"MW00000";"BU04840204";"2020JJ00";"Alphen aan den Rijn";"BU04840204";"49.0";"46.4"
"1421";"20300";"MW00000";"BU04840205";"2020JJ00";"Alphen aan den Rijn";"BU04840205";"52.5";"43.4"
"1424";"20300";"MW00000";"BU04840206";"2020JJ00";"Alphen aan den Rijn";"BU04840206";"38.1";"54.0"
"1427";"20300";"MW00000";"BU04840207";"2020JJ00";"Alphen aan den Rijn";"BU04840207";"46.8";"46.4"
"1430";"20300";"MW00000";"BU04840208";"2020JJ00";"Alphen aan den Rijn";"BU04840208";"43.7";"49.0"
"1433";"20300";"MW00000";"BU04840209";"2020JJ00";"Alphen aan den Rijn";"BU04840209";"57.9";"54.2"
"1436";"20300";"MW00000";"BU04840210";"2020JJ00";"Alphen aan den Rijn";"BU04840210";"40.2";"54.5"
"1439";"20300";"MW00000";"BU04840211";"2020JJ00";"Alphen aan den Rijn";"BU04840211";"34.4";"57.6"
"1442";"20300";"MW00000";"WK048403";"2020JJ00";"Alphen aan den Rijn";"WK048403";"46.2";"48.8"
"1445";"20300";"MW00000";"BU04840301";"2020JJ00";"Alphen aan den Rijn";"BU04840301";"49.5";"47.0"
"1448";"20300";"MW00000";"BU04840302";"2020JJ00";"Alphen aan den Rijn";"BU04840302";"49.0";"44.9"
"1451";"20300";"MW00000";"BU04840303";"2020JJ00";"Alphen aan den Rijn";"BU04840303";"47.2";"51.0"
"1454";"20300";"MW00000";"BU04840304";"2020JJ00";"Alphen aan den Rijn";"BU04840304";"42.4";"48.9"
"1457";"20300";"MW00000";"BU04840305";"2020JJ00";"Alphen aan den Rijn";"BU04840305";"49.3";"42.8"
"1460";"20300";"MW00000";"BU04840306";"2020JJ00";"Alphen aan den Rijn";"BU04840306";"41.1";"55.7"
"1463";"20300";"MW00000";"BU04840307";"2020JJ00";"Alphen aan den Rijn";"BU04840307";"49.7";"44.1"
"1466";"20300";"MW00000";"WK048404";"2020JJ00";"Alphen aan den Rijn";"WK048404";"42.6";"52.6"
"1469";"20300";"MW00000";"BU04840401";"2020JJ00";"Alphen aan den Rijn";"BU04840401";"48.5";"44.3"
"1472";"20300";"MW00000";"BU04840402";"2020JJ00";"Alphen aan den Rijn";"BU04840402";"42.2";"51.8"
"1475";"20300";"MW00000";"BU04840403";"2020JJ00";"Alphen aan den Rijn";"BU04840403";"43.9";"52.5"
"1478";"20300";"MW00000";"BU04840404";"2020JJ00";"Alphen aan den Rijn";"BU04840404";"44.5";"51.4"
"1481";"20300";"MW00000";"BU04840405";"2020JJ00";"Alphen aan den Rijn";"BU04840405";"36.4";"55.4"
"1484";"20300";"MW00000";"WK048405";"2020JJ00";"Alphen aan den Rijn";"WK048405";"49.1";"47.8"
"1487";"20300";"MW00000";"BU04840501";"2020JJ00";"Alphen aan den Rijn";"BU04840501";"46.5";"50.6"
"1490";"20300";"MW00000";"BU04840502";"2020JJ00";"Alphen aan den Rijn";"BU04840502";"49.5";"45.8"
"1493";"20300";"MW00000";"BU04840503";"2020JJ00";"Alphen aan den Rijn";"BU04840503";"47.3";"52.7"
"1496";"20300";"MW00000";"BU04840504";"2020JJ00";"Alphen aan den Rijn";"BU04840504";"51.9";"45.1"
"1499";"20300";"MW00000";"BU04840505";"2020JJ00";"Alphen aan den Rijn";"BU04840505";"52.7";"42.7"
"1502";"20300";"MW00000";"BU04840506";"2020JJ00";"Alphen aan den Rijn";"BU04840506";" .";" ."
"1505";"20300";"MW00000";"WK048406";"2020JJ00";"Alphen aan den Rijn";"WK048406";"50.4";"45.9"
"1508";"20300";"MW00000";"BU04840601";"2020JJ00";"Alphen aan den Rijn";"BU04840601";"50.4";"45.4"
"1511";"20300";"MW00000";"BU04840602";"2020JJ00";"Alphen aan den Rijn";"BU04840602";"44.3";"50.8"
"1514";"20300";"MW00000";"BU04840603";"2020JJ00";"Alphen aan den Rijn";"BU04840603";"52.1";"45.8"
"1517";"20300";"MW00000";"BU04840604";"2020JJ00";"Alphen aan den Rijn";"BU04840604";"55.6";"40.4"
"1520";"20300";"MW00000";"BU04840605";"2020JJ00";"Alphen aan den Rijn";"BU04840605";" .";" ."
"1523";"20300";"MW00000";"WK048407";"2020JJ00";"Alphen aan den Rijn";"WK048407";"49.5";"41.1"
"1526";"20300";"MW00000";"BU04840701";"2020JJ00";"Alphen aan den Rijn";"BU04840701";"49.9";"41.3"
"1529";"20300";"MW00000";"BU04840702";"2020JJ00";"Alphen aan den Rijn";"BU04840702";"45.3";"39.0"
"1532";"20300";"MW00000";"WK048408";"2020JJ00";"Alphen aan den Rijn";"WK048408";"54.9";"43.2"
